date,open,high,low,close,volume,ma20,ma50
2010.08.26 00:00:00,1.26629,1.27634,1.26501,1.27161,45128,1.282467542787182,1.280103459062142
2010.08.27 00:00:00,1.27146,1.27778,1.2681,1.27617,39638,1.28186777680745,1.279949205765587
2010.08.30 00:00:00,1.27644,1.27647,1.26585,1.26632,30825,1.280387036159122,1.279414727108114
2010.08.31 00:00:00,1.2663,1.27422,1.2625,1.26891,42699,1.279293985096348,1.279002777025443
2010.09.01 00:00:00,1.26893,1.28546,1.2663,1.28022,34933,1.279382176991934,1.279050511259739
2010.09.02 00:00:00,1.2801,1.28474,1.27764,1.28247,29415,1.279676255373654,1.279184608857396
2010.09.03 00:00:00,1.28246,1.28969,1.28082,1.28951,26406,1.280612802480925,1.279589526157106
2010.09.06 00:00:00,1.28932,1.29167,1.28666,1.2875,17938,1.281268726054171,1.279899740817612
2010.09.07 00:00:00,1.28744,1.28757,1.26767,1.26821,35482,1.280025037858535,1.279441319609078
2010.09.08 00:00:00,1.26829,1.27624,1.26588,1.27234,41453,1.279293129491056,1.279162836487154
2010.09.09 00:00:00,1.27231,1.27654,1.26645,1.26972,38547,1.27838140287286,1.278792529173932
2010.09.10 00:00:00,1.26971,1.27461,1.26434,1.26784,36863,1.277377459742111,1.278363018225935
2010.09.13 00:00:00,1.27049,1.28923,1.2704,1.28771,39646,1.278361511195244,1.2787295665308
2010.09.14 00:00:00,1.28755,1.30324,1.2829,1.29869,45012,1.280297557748078,1.279512328627632
2010.09.15 00:00:00,1.29874,1.3036,1.29528,1.30118,48013,1.28228636177207,1.280362041230469
2010.09.16 00:00:00,1.30121,1.3116,1.29754,1.30731,43260,1.284669565412825,1.281418823927314
2010.09.17 00:00:00,1.3074,1.31584,1.30189,1.30487,42154,1.286593416325889,1.282338477890949
2010.09.20 00:00:00,1.30506,1.31199,1.30288,1.30621,36768,1.28846166239009,1.283274616012872
2010.09.21 00:00:00,1.30618,1.32814,1.30571,1.32498,42160,1.29193959930532,1.28491012126727
2010.09.22 00:00:00,1.32499,1.34389,1.32475,1.33991,47983,1.296508208895289,1.287066979256788
2010.09.23 00:00:00,1.33994,1.3413,1.33069,1.33133,45433,1.299824569952881,1.288802783991816
2010.09.24 00:00:00,1.33131,1.34945,1.3286,1.34913,45376,1.304520325195464,1.291168557168608
2010.09.27 00:00:00,1.34832,1.35054,1.34252,1.34395,39919,1.308275532319705,1.2932384176718
2010.09.28 00:00:00,1.34392,1.35945,1.3381,1.35841,49022,1.313050243527352,1.295794165998396
2010.09.29 00:00:00,1.35833,1.36461,1.3566,1.36212,40481,1.317723553667604,1.298395179096498
2010.09.30 00:00:00,1.3622,1.36825,1.35592,1.36283,55974,1.322019405699261,1.300922034818204
2010.10.01 00:00:00,1.36289,1.37915,1.36183,1.379,48174,1.327446128965998,1.303983915805726
2010.10.04 00:00:00,1.37877,1.37888,1.36662,1.36741,45798,1.331252211921617,1.306471213225109
2010.10.05 00:00:00,1.3674,1.38582,1.36367,1.38336,53367,1.336214858405273,1.309486459765301
2010.10.06 00:00:00,1.38335,1.39469,1.38003,1.39251,50955,1.341576300461913,1.312742284872544
2010.10.07 00:00:00,1.39245,1.40285,1.38568,1.39144,52703,1.346325224227445,1.315828469779503
2010.10.08 00:00:00,1.39164,1.39831,1.38341,1.39386,48641,1.350852345729594,1.31888852978815
2010.10.11 00:00:00,1.40008,1.40062,1.38659,1.38812,35583,1.354401646136299,1.321603489404301
2010.10.12 00:00:00,1.38813,1.39344,1.37752,1.3915,51730,1.357934822694747,1.324344529035505
2010.10.13 00:00:00,1.39154,1.40009,1.39116,1.39598,43940,1.361558172914294,1.327153763190976
2010.10.14 00:00:00,1.39594,1.41215,1.39543,1.4079,48882,1.36597168025579,1.330320282281525
2010.10.15 00:00:00,1.40788,1.41515,1.39368,1.39762,51243,1.368985805945715,1.332959486897936
2010.10.18 00:00:00,1.39723,1.39975,1.38305,1.3949,51356,1.371453824427076,1.335388526627429
2010.10.19 00:00:00,1.39482,1.40022,1.37129,1.37411,61386,1.371706793529259,1.336907015779295
2010.10.20 00:00:00,1.37411,1.39887,1.36975,1.3958,56173,1.374001384621711,1.339216544572264
2010.10.21 00:00:00,1.39568,1.40495,1.38712,1.39248,58161,1.375761252752976,1.341305307530214
2010.10.22 00:00:00,1.39249,1.397,1.38604,1.39528,52016,1.377620181062217,1.343421962136872
2010.10.25 00:00:00,1.39513,1.40795,1.3934,1.39541,62032,1.379314449532482,1.34546070871974
2010.10.26 00:00:00,1.39541,1.3981,1.38251,1.38608,68048,1.379958787672245,1.34705362210328
2010.10.27 00:00:00,1.38605,1.38763,1.37338,1.37739,73199,1.37971414122727,1.348243283981583
2010.10.28 00:00:00,1.37741,1.39448,1.37671,1.39282,65609,1.380962318253244,1.349991390492109
2010.10.29 00:00:00,1.39283,1.39502,1.38068,1.39459,72001,1.382260192705316,1.351740355570849
2010.11.01 00:00:00,1.39677,1.40106,1.38636,1.38977,73000,1.382975412447667,1.353231714175914
2010.11.02 00:00:00,1.38976,1.40573,1.38812,1.40311,78198,1.384892992214556,1.355187725384702
2010.11.03 00:00:00,1.4031,1.41797,1.39916,1.41234,86256,1.387506992956027,1.35742899105589
2010.11.04 00:00:00,1.41235,1.42813,1.4102,1.42124,89912,1.390719660293548,1.359931383563502
2010.11.05 00:00:00,1.42128,1.42478,1.40238,1.40314,77411,1.3919025497894,1.361625839110032
2010.11.08 00:00:00,1.40537,1.40846,1.38874,1.39123,85655,1.391838497428505,1.362786786595913
2010.11.09 00:00:00,1.39128,1.3973,1.37483,1.37637,97073,1.390365307197219,1.363319461631367
2010.11.10 00:00:00,1.37637,1.38248,1.36711,1.3774,97292,1.389130516035579,1.363871639606608
2010.11.11 00:00:00,1.37738,1.382,1.36369,1.36611,84894,1.386938085936952,1.363959418445564
2010.11.12 00:00:00,1.36618,1.37758,1.35735,1.369,97156,1.3852296968001,1.364157088310444
2010.11.15 00:00:00,1.36832,1.37497,1.35634,1.35783,86187,1.382620201866757,1.363908967200231
2010.11.16 00:00:00,1.35784,1.36549,1.34475,1.34827,97282,1.379348754069923,1.363295674368849
2010.11.17 00:00:00,1.34832,1.35646,1.34602,1.35293,80927,1.37683268225374,1.362889177334777
2010.11.18 00:00:00,1.35295,1.36666,1.3529,1.36435,80142,1.375643855372431,1.362946464498119
2010.11.19 00:00:00,1.36428,1.37308,1.36081,1.36718,69900,1.37483777390839,1.363112485498193
2010.11.22 00:00:00,1.37355,1.37853,1.35765,1.36236,79106,1.373649414488543,1.363082976262969
2010.11.23 00:00:00,1.36237,1.3628,1.3361,1.3379,94226,1.370244708346777,1.362095408566383
2010.11.24 00:00:00,1.33791,1.34202,1.32845,1.33363,92023,1.366757593266132,1.360979118034368
2010.11.25 00:00:00,1.33362,1.3386,1.32862,1.33451,65953,1.363686393907453,1.359941113405569
2010.11.26 00:00:00,1.3345,1.33569,1.32003,1.32402,78812,1.359908642106743,1.358532442291625
2010.11.29 00:00:00,1.32762,1.33009,1.30639,1.31062,87519,1.355214485715625,1.356653522986071
2010.11.30 00:00:00,1.31067,1.31491,1.29694,1.2981,100709,1.349775010885565,1.354357306398382
2010.12.01 00:00:00,1.29811,1.31806,1.29707,1.31256,97307,1.346230724134559,1.352718196343544
2010.12.02 00:00:00,1.31254,1.32462,1.30603,1.32149,93938,1.343874464693173,1.351493561192816
2010.12.03 00:00:00,1.32141,1.34373,1.31929,1.34136,85178,1.343634991865251,1.351096166636236
2010.12.06 00:00:00,1.34078,1.34216,1.32463,1.33088,87176,1.342420230735228,1.350303375787756
2010.12.07 00:00:00,1.33087,1.33997,1.32536,1.32652,94402,1.340905923046158,1.349370694384314
2010.12.08 00:00:00,1.32654,1.32797,1.31796,1.3263,93981,1.339514882756048,1.348465961271204
2010.12.09 00:00:00,1.32631,1.3322,1.31645,1.32365,84840,1.338003941541186,1.347492786319392
2010.12.10 00:00:00,1.32366,1.32817,1.31786,1.32262,71166,1.336538804251549,1.346517382934318
2010.12.13 00:00:00,1.32049,1.34325,1.31823,1.33864,77139,1.336738918132354,1.346208465956502
2010.12.14 00:00:00,1.33862,1.34969,1.3363,1.33787,86653,1.336846640214987,1.345881467291541
2010.12.15 00:00:00,1.33796,1.33802,1.32082,1.32203,90579,1.335435531623084,1.344946115633049
2010.12.16 00:00:00,1.32228,1.32648,1.31812,1.32421,78404,1.334366433373266,1.344132934627831
2010.12.17 00:00:00,1.32417,1.33581,1.31328,1.31873,75292,1.332877249242479,1.343136741113015
2010.12.20 00:00:00,1.3166,1.31823,1.30947,1.31197,71722,1.330886082647957,1.341914515971328
2010.12.21 00:00:00,1.31198,1.32006,1.30732,1.30993,76715,1.328890265252914,1.340660221227354
2010.12.22 00:00:00,1.30992,1.31798,1.30777,1.31026,71182,1.327115954276446,1.339468055689027
2010.12.23 00:00:00,1.31028,1.31506,1.30549,1.31092,65634,1.325573482440594,1.338348524093379
2010.12.24 00:00:00,1.31092,1.3147,1.30916,1.31196,32093,1.324276960303394,1.337313680011286
2010.12.27 00:00:00,1.31124,1.31691,1.30717,1.31622,52311,1.32350963075069,1.336486476873588
2010.12.28 00:00:00,1.31614,1.32735,1.30933,1.31083,64976,1.322302046869672,1.335480340525605
2010.12.29 00:00:00,1.3108,1.32376,1.30834,1.32174,62040,1.32224851859637,1.334941503642248
2010.12.30 00:00:00,1.32172,1.33136,1.32171,1.32902,62162,1.322893421587192,1.33470928781314
2010.12.31 00:00:00,1.32902,1.34233,1.3286,1.33634,49251,1.324174048102697,1.334773237310664
2011.01.03 00:00:00,1.3343,1.33942,1.325,1.33509,65582,1.325213662569107,1.334785659376912
2011.01.04 00:00:00,1.33516,1.34323,1.32918,1.331,83120,1.32576474232443,1.334637202146445
2011.01.05 00:00:00,1.33101,1.33245,1.31255,1.31501,85452,1.324740481150675,1.333867507944624
2011.01.06 00:00:00,1.31513,1.31698,1.29834,1.30018,81051,1.322401387707753,1.332546429201698
2011.01.07 00:00:00,1.30021,1.30204,1.29045,1.29057,84078,1.319369826973682,1.3309002947232
2011.01.10 00:00:00,1.28948,1.29638,1.28738,1.29457,76660,1.317007938690474,1.329475577283074
2011.01.11 00:00:00,1.2946,1.29913,1.2905,1.29735,83398,1.315135754053286,1.328215750722954
2011.01.12 00:00:00,1.29734,1.31438,1.29616,1.31279,88399,1.314912348905354,1.327610819322053
2011.01.13 00:00:00,1.31281,1.33826,1.30887,1.33476,87656,1.316802601390558,1.32789117934864
2011.01.14 00:00:00,1.33484,1.34552,1.33145,1.33869,85890,1.318887115543838,1.328314662511438
2011.01.17 00:00:00,1.33704,1.33818,1.3245,1.32758,70961,1.319715009301568,1.328285852216872
2011.01.18 00:00:00,1.3279,1.34644,1.32532,1.3385,88448,1.321504056034752,1.328686407031897
2011.01.19 00:00:00,1.33851,1.35372,1.33683,1.34556,91984,1.323795098317157,1.329348116560058
2011.01.20 00:00:00,1.34559,1.35223,1.33959,1.34631,92320,1.325939374667904,1.330013288459663
2011.01.21 00:00:00,1.34632,1.36238,1.34484,1.36196,88432,1.329369910413818,1.331266100676931
2011.01.24 00:00:00,1.36082,1.36851,1.35399,1.3639,83491,1.332658490374407,1.332545861434699
2011.01.25 00:00:00,1.36389,1.37023,1.35728,1.36782,95148,1.336007205576844,1.333929160986279
2011.01.26 00:00:00,1.36788,1.3721,1.36421,1.36982,92137,1.339227471712383,1.33533664486917
2011.01.27 00:00:00,1.36984,1.37573,1.3637,1.37287,95750,1.342431522025489,1.336808541148811
2011.01.28 00:00:00,1.37289,1.37454,1.35833,1.36102,90772,1.344201853261157,1.337758010123367
2011.01.31 00:00:00,1.35804,1.37385,1.35702,1.36908,91290,1.346571200569618,1.338986323451863
2011.02.01 00:00:00,1.36907,1.38419,1.36898,1.3824,94057,1.349983467182036,1.340688820571398
2011.02.02 00:00:00,1.38234,1.38607,1.37672,1.38046,89910,1.35288599411708,1.342248474666637
2011.02.03 00:00:00,1.38045,1.38248,1.36092,1.36251,86815,1.353802566105929,1.343043044287553
2011.02.04 00:00:00,1.36254,1.36756,1.35435,1.358,76941,1.354202321714888,1.343629591570394
2011.02.07 00:00:00,1.35691,1.36257,1.3508,1.35775,82573,1.35454019583728,1.344183333077438
2011.02.08 00:00:00,1.3579,1.36878,1.3572,1.36288,88411,1.355334462900396,1.344916535701852
2011.02.09 00:00:00,1.36289,1.37432,1.36106,1.37242,84095,1.356961656909882,1.34599510292923
2011.02.10 00:00:00,1.37241,1.37272,1.35772,1.35937,83163,1.357191022918465,1.346519608696712
2011.02.11 00:00:00,1.3594,1.36204,1.34971,1.35513,78205,1.356994735021468,1.346857271100762
2011.02.14 00:00:00,1.3524,1.35579,1.34279,1.34886,75697,1.356219998352757,1.346935809488967
2011.02.15 00:00:00,1.34889,1.355,1.34609,1.34866,81708,1.355499998509637,1.347003424803126
2011.02.16 00:00:00,1.34872,1.35873,1.3462,1.35609,84582,1.355556189127767,1.347359761085356
2011.02.17 00:00:00,1.35604,1.36183,1.35366,1.36052,78658,1.356028933020361,1.34787584888593
2011.02.18 00:00:00,1.36054,1.3714,1.35452,1.36923,79094,1.357286177494612,1.348713266576678
2011.02.21 00:00:00,1.36878,1.3715,1.3647,1.36746,54620,1.358255112971316,1.349448432593279
2011.02.22 00:00:00,1.36751,1.37026,1.35278,1.36542,85218,1.358937483164524,1.350074768570013
2011.02.23 00:00:00,1.3654,1.3786,1.3654,1.37494,76774,1.36046153238695,1.351049875684914
2011.02.24 00:00:00,1.37493,1.3818,1.3704,1.38017,78100,1.362338529302479,1.352191841344329
2011.02.25 00:00:00,1.38012,1.38372,1.37239,1.37523,69630,1.363566288416528,1.353095298546513
2011.02.28 00:00:00,1.3747,1.38546,1.3711,1.38088,73925,1.36521521332924,1.354184894681944
2011.03.01 00:00:00,1.38077,1.38532,1.37628,1.37759,82794,1.366393764440741,1.355102741949319
2011.03.02 00:00:00,1.37758,1.38897,1.37429,1.38633,86543,1.368292453541623,1.356327340304247
2011.03.03 00:00:00,1.38633,1.39728,1.38329,1.39596,79649,1.37092745796623,1.3578815622531
2011.03.04 00:00:00,1.39599,1.40057,1.39405,1.39863,68968,1.37356579530278,1.359479540203959
2011.03.07 00:00:00,1.39943,1.40354,1.3955,1.39683,75880,1.375781433845372,1.36094426411753
2011.03.08 00:00:00,1.39687,1.39881,1.38622,1.39021,72608,1.377155583002956,1.362091940034489
2011.03.09 00:00:00,1.39026,1.39411,1.38553,1.39046,73495,1.378422670336007,1.363204412974313
2011.03.10 00:00:00,1.39046,1.39236,1.37749,1.38001,75631,1.378573844589721,1.363863455602772
2011.03.11 00:00:00,1.37996,1.39147,1.37519,1.39017,73540,1.379678240343081,1.36489508479482
2011.03.14 00:00:00,1.39509,1.40026,1.39043,1.39932,74096,1.38154888411993,1.366245081469533
2011.03.15 00:00:00,1.39941,1.40123,1.3855,1.3971,90445,1.383029942775175,1.367455078274649
2011.03.16 00:00:00,1.39711,1.40003,1.38664,1.39132,93019,1.383819472034682,1.368390957557996
2011.03.17 00:00:00,1.39135,1.40516,1.38691,1.4016,92291,1.385512855650426,1.369693272947879
2011.03.18 00:00:00,1.4016,1.41831,1.39801,1.41806,77100,1.388612583683719,1.37159000734208
2011.03.21 00:00:00,1.41805,1.42395,1.41411,1.4214,61500,1.39173519476146,1.373543340387489
2011.03.22 00:00:00,1.42141,1.42479,1.41788,1.41884,63517,1.394316604784178,1.375319679980136
2011.03.23 00:00:00,1.41881,1.4214,1.40767,1.41003,74707,1.395813118614257,1.376680869000523
2011.03.24 00:00:00,1.41004,1.42189,1.40534,1.41802,70436,1.397928059698613,1.378302011392659
2011.03.25 00:00:00,1.41799,1.4193,1.40548,1.40868,67454,1.398952054013031,1.379493305063536
2011.03.28 00:00:00,1.40452,1.41149,1.40204,1.40819,60494,1.399831858392742,1.380618665649279
2011.03.29 00:00:00,1.40825,1.41484,1.40469,1.41084,63857,1.400880252831529,1.381803816015974
2011.03.30 00:00:00,1.41083,1.41464,1.40516,1.41254,70586,1.401990704942812,1.383009156564368
2011.03.31 00:00:00,1.41255,1.42319,1.41157,1.41737,72327,1.403455399710163,1.384356640620667
2011.04.01 00:00:00,1.41734,1.42446,1.40614,1.42344,70947,1.405358694975862,1.385889321380641
2011.04.04 00:00:00,1.42311,1.42677,1.41925,1.42177,61095,1.406921676406732,1.387296406816695
2011.04.05 00:00:00,1.42175,1.42445,1.41511,1.42184,62425,1.408342469129901,1.388651057529765
2011.04.06 00:00:00,1.42184,1.43482,1.4217,1.43306,67432,1.410696519688958,1.390392584685461
2011.04.07 00:00:00,1.43305,1.43355,1.42425,1.4304,71552,1.412573041623343,1.39196150293309
2011.04.08 00:00:00,1.43033,1.44869,1.42908,1.44823,69620,1.41596894242112,1.394168110661204
2011.04.11 00:00:00,1.44525,1.44825,1.44205,1.44318,61225,1.418560471714347,1.396090145537235
2011.04.12 00:00:00,1.44338,1.45183,1.4377,1.44783,79566,1.42134804583679,1.398119159437736
2011.04.13 00:00:00,1.44784,1.45193,1.4413,1.44404,72900,1.423509184328524,1.399919976714688
2011.04.14 00:00:00,1.44403,1.45141,1.43647,1.44859,74272,1.425897833440093,1.401828605078818
2011.04.15 00:00:00,1.44858,1.45029,1.43905,1.44285,67940,1.427512325493418,1.403437287232589
2011.04.18 00:00:00,1.44161,1.44199,1.41573,1.4227,78429,1.427054008779759,1.404192687733272
2011.04.19 00:00:00,1.42274,1.4352,1.42051,1.4331,73380,1.427629817467401,1.405326307822164
2011.04.20 00:00:00,1.43313,1.45437,1.43278,1.45213,81284,1.429963168184791,1.407161746731098
2011.04.21 00:00:00,1.45213,1.46478,1.4505,1.45498,73070,1.432345723595764,1.409036972349487
2011.04.22 00:00:00,1.45502,1.45873,1.45339,1.45597,34247,1.434595654681881,1.410877483237742
2011.04.25 00:00:00,1.45603,1.46259,1.45251,1.45784,55777,1.436809401855035,1.412719150561752
2011.04.26 00:00:00,1.45784,1.46559,1.44929,1.46467,65421,1.439462792154556,1.414756438775017
2011.04.27 00:00:00,1.46468,1.47946,1.46321,1.4771,72405,1.443047288139836,1.417201284313252
2011.04.28 00:00:00,1.47717,1.48809,1.47705,1.48232,68640,1.446787546412233,1.419754959438222
2011.04.29 00:00:00,1.48232,1.48772,1.48034,1.48062,50090,1.450009684849163,1.422141823773978
2011.05.02 00:00:00,1.4808,1.49012,1.47632,1.48288,65573,1.453140191054005,1.424523713037743
2011.05.03 00:00:00,1.48288,1.48885,1.47542,1.4824,69687,1.455926839525052,1.426793371349989
2011.05.04 00:00:00,1.4824,1.49385,1.47748,1.48256,77606,1.458463330998857,1.428980297963715
2011.05.05 00:00:00,1.48255,1.4898,1.45096,1.45373,83323,1.458012537570394,1.429950874514158
2011.05.06 00:00:00,1.45374,1.45873,1.43117,1.43132,95920,1.455470391135119,1.430004565709681
2011.05.09 00:00:00,1.43613,1.44407,1.42548,1.43645,87611,1.453658925312726,1.430257327838713
2011.05.10 00:00:00,1.43646,1.44118,1.427,1.44086,96552,1.452439980044848,1.430673118903861
2011.05.11 00:00:00,1.44087,1.44227,1.4172,1.41913,96460,1.449267600992957,1.430220447574298
2011.05.12 00:00:00,1.41913,1.4276,1.41229,1.42453,97386,1.446911638993628,1.429997292767463
2011.05.13 00:00:00,1.42452,1.43388,1.40667,1.41169,94037,1.443557197184711,1.429279359717759
2011.05.16 00:00:00,1.409,1.42437,1.40478,1.41551,91594,1.440886035548072,1.428739384826866
2011.05.17 00:00:00,1.41553,1.42376,1.41207,1.42364,96848,1.439243555972065,1.428539408951303
2011.05.18 00:00:00,1.42364,1.42861,1.41947,1.42485,89178,1.437872741117583,1.42839472624733
2011.05.19 00:00:00,1.42485,1.43244,1.42059,1.43077,89876,1.437196289582575,1.428487874237631
2011.05.20 00:00:00,1.43078,1.43446,1.4132,1.41591,87095,1.435169023908044,1.427994624267528
2011.05.23 00:00:00,1.41246,1.41449,1.39691,1.40471,96538,1.43226816448823,1.427081501747233
2011.05.24 00:00:00,1.4047,1.41321,1.40022,1.40991,91359,1.430138815489351,1.426408109521851
2011.05.25 00:00:00,1.4099,1.41177,1.40131,1.40872,91346,1.428098928299889,1.425714458168053
2011.05.26 00:00:00,1.40873,1.42062,1.40674,1.41441,127985,1.426795220842757,1.425271146083031
2011.05.27 00:00:00,1.4144,1.43216,1.41242,1.43173,99038,1.427265199810113,1.425524434471932
2011.05.30 00:00:00,1.4321,1.43227,1.42567,1.42812,56553,1.427346609352007,1.425626221355386
2011.05.31 00:00:00,1.42813,1.44236,1.42784,1.43957,88513,1.428510741794673,1.426173036204194
2011.06.01 00:00:00,1.43955,1.44579,1.43203,1.43274,90160,1.428913528290418,1.426430564196186
2011.06.02 00:00:00,1.43276,1.45121,1.43075,1.449,86779,1.430826525596093,1.427315640110061
2011.06.03 00:00:00,1.44899,1.4642,1.44507,1.4631,88031,1.433900189825036,1.428718948341039
2011.06.06 00:00:00,1.46075,1.46571,1.4557,1.45749,90795,1.436146838413128,1.429847224876685
2011.06.07 00:00:00,1.45748,1.46955,1.45634,1.46905,91097,1.439280472849973,1.431384588607011
2011.06.08 00:00:00,1.46907,1.46941,1.4564,1.45823,90446,1.441085189721404,1.432437349838109
2011.06.09 00:00:00,1.45827,1.46471,1.44773,1.45093,84770,1.442022790700318,1.433162551805242
2011.06.10 00:00:00,1.45094,1.45501,1.43221,1.43458,86997,1.441313953490764,1.433218138008957
2011.06.13 00:00:00,1.43235,1.44295,1.43205,1.44123,83231,1.441305957920215,1.433532328675273
2011.06.14 00:00:00,1.44122,1.44971,1.43785,1.44394,83551,1.44155681907067,1.433940472648792
2011.06.15 00:00:00,1.44393,1.44506,1.4156,1.41787,90282,1.439300931540131,1.433310258035114
2011.06.16 00:00:00,1.41788,1.42184,1.40731,1.42055,101566,1.437515128536309,1.432809855759227
2011.06.17 00:00:00,1.42049,1.43382,1.41274,1.43095,91611,1.436889878199517,1.432736920239257
2011.06.20 00:00:00,1.42751,1.43265,1.4191,1.43033,81817,1.436265127894801,1.432642531210267
2011.06.21 00:00:00,1.43032,1.4422,1.43028,1.4411,82394,1.43672559190482,1.432974196653002
2011.06.22 00:00:00,1.44109,1.44407,1.4341,1.43545,86715,1.436604106961504,1.433071286980335
2011.06.23 00:00:00,1.43551,1.43567,1.41265,1.42555,92325,1.435551334869932,1.432776334549734
2011.06.24 00:00:00,1.42558,1.43055,1.41416,1.41864,89305,1.433940731548986,1.43222196848896
2011.06.27 00:00:00,1.41921,1.42924,1.41023,1.42865,86757,1.433436852353845,1.432081891293314
2011.06.28 00:00:00,1.42865,1.43959,1.42366,1.43701,88144,1.433777152129669,1.432275150458282
2011.06.29 00:00:00,1.43701,1.4447,1.4338,1.44345,86659,1.434698375736367,1.432713379852075
2011.06.30 00:00:00,1.44346,1.45364,1.44268,1.45013,83613,1.436168054237665,1.433396384563759
2011.07.01 00:00:00,1.45012,1.45501,1.44359,1.45246,81665,1.437719668119793,1.434143977325964
2011.07.04 00:00:00,1.45362,1.45769,1.44953,1.45381,63146,1.439252080679812,1.434915193901416
2011.07.05 00:00:00,1.45381,1.4553,1.43969,1.44281,79530,1.439590930138878,1.435224794140577
2011.07.06 00:00:00,1.4428,1.44657,1.42858,1.43184,82183,1.438852746316128,1.435092057115456
2011.07.07 00:00:00,1.43183,1.43733,1.42212,1.43626,81432,1.438605818095544,1.435137858797203
2011.07.08 00:00:00,1.43626,1.43679,1.42059,1.42632,81936,1.437435740181683,1.434792060412999
2011.07.11 00:00:00,1.42043,1.42266,1.39858,1.40284,91487,1.434140907783427,1.433539038436019
2011.07.12 00:00:00,1.40284,1.40607,1.38371,1.39751,109731,1.430652249899291,1.43212613496794
2011.07.13 00:00:00,1.39752,1.4192,1.39512,1.41641,99810,1.429295845146978,1.431509815949589
2011.07.14 00:00:00,1.41647,1.42808,1.41156,1.41419,101860,1.427857193228218,1.430830607480978
2011.07.15 00:00:00,1.41418,1.41981,1.40919,1.41558,86233,1.426687936730293,1.430232544442508
2011.07.18 00:00:00,1.41121,1.41331,1.4014,1.41114,85594,1.425207180851217,1.429483817209469
2011.07.19 00:00:00,1.4111,1.4216,1.40687,1.41545,84834,1.424277925532054,1.428933471436548
2011.07.20 00:00:00,1.41545,1.42387,1.41326,1.42146,81142,1.424009551671858,1.428640394125311
2011.07.21 00:00:00,1.42141,1.44332,1.41385,1.44238,94929,1.4257591181793,1.429179202198829
2011.07.22 00:00:00,1.44239,1.44372,1.4324,1.43567,81613,1.426703011686034,1.429433743289071
2011.07.25 00:00:00,1.43879,1.44162,1.43243,1.43762,81564,1.427742724858792,1.429754772964009
2011.07.26 00:00:00,1.4376,1.45246,1.43566,1.45094,86108,1.429951989157955,1.430585566181107
2011.07.27 00:00:00,1.45097,1.45346,1.43389,1.43674,82413,1.430598466381007,1.430826916526946
2011.07.28 00:00:00,1.43677,1.43998,1.42541,1.43328,86884,1.430853850535196,1.43092311587883
2011.07.29 00:00:00,1.43327,1.44122,1.4229,1.4396,93485,1.431686817150892,1.431263385844367
2011.08.01 00:00:00,1.43804,1.44525,1.41844,1.42492,92292,1.431042358374616,1.431014625615176
2011.08.02 00:00:00,1.4249,1.42822,1.41506,1.42019,97716,1.430008800434177,1.430590130493012
2011.08.03 00:00:00,1.4202,1.43435,1.41428,1.43222,101117,1.430219390869017,1.430654046944266
2011.08.04 00:00:00,1.43221,1.43698,1.40888,1.40897,108461,1.428195639357682,1.429803692162138
2011.08.05 00:00:00,1.409,1.42972,1.40553,1.42804,115887,1.428180816561712,1.429734527763623
2011.08.08 00:00:00,1.44203,1.44316,1.41303,1.41773,123498,1.427185500698692,1.429263761968971
2011.08.09 00:00:00,1.41771,1.43759,1.41521,1.43747,133504,1.428164976822626,1.42958557522509
2011.08.10 00:00:00,1.43746,1.44006,1.41622,1.41765,115575,1.427163550458566,1.429117513451557
2011.08.11 00:00:00,1.41766,1.42912,1.41039,1.42394,122766,1.426856545652989,1.428914473708359
2011.08.12 00:00:00,1.42396,1.42899,1.41495,1.42448,99960,1.426630207971752,1.428740572778619
2011.08.15 00:00:00,1.4264,1.44748,1.4244,1.44435,88937,1.428317807212537,1.429352707179458
2011.08.16 00:00:00,1.44437,1.44709,1.43538,1.44062,94707,1.429489444620867,1.429794561799871
2011.08.17 00:00:00,1.44062,1.45167,1.4325,1.4425,92001,1.430728545133165,1.430292814278308
2011.08.18 00:00:00,1.4425,1.44508,1.42711,1.43319,95789,1.430962969406197,1.430406429404649
2011.08.19 00:00:00,1.43318,1.44507,1.42585,1.4395,99105,1.431776019938941,1.430763040016231
2011.08.22 00:00:00,1.4393,1.44339,1.4347,1.43575,85051,1.43215449423047,1.430958607074418
2011.08.23 00:00:00,1.43574,1.44987,1.43527,1.44403,85968,1.433285494779949,1.431471210718559
2011.08.24 00:00:00,1.44404,1.44806,1.43798,1.44136,87240,1.434054495277097,1.431859006376654
2011.08.25 00:00:00,1.44137,1.44738,1.43283,1.43779,82856,1.434410257631659,1.432091594361884
2011.08.26 00:00:00,1.43778,1.45008,1.43291,1.44984,85131,1.435879756904834,1.432787610269261
2011.08.29 00:00:00,1.44986,1.45482,1.44657,1.45099,72681,1.437318827675803,1.433501429474388
2011.08.30 00:00:00,1.45099,1.45328,1.43842,1.44408,81984,1.437962748849536,1.433916275377353
2011.08.31 00:00:00,1.44409,1.44677,1.43591,1.43687,78107,1.437858677530532,1.434032107715496
2011.09.01 00:00:00,1.43686,1.43832,1.42262,1.42582,83988,1.436712136813339,1.433710064275673
2011.09.02 00:00:00,1.42583,1.4287,1.41839,1.42037,83001,1.435155742831116,1.433186924500156
2011.09.05 00:00:00,1.41619,1.41726,1.40606,1.40963,82566,1.432724719704343,1.432263123539366
2011.09.06 00:00:00,1.40962,1.42689,1.39733,1.39969,102371,1.429578555922977,1.430985746145665
